Tokens,Tags,__index_level_0__,input_ids,word_ids,attention_masks,labels
"['২০০৮-এ' 'বেজিং' 'অলিম্পিকের' 'আগে' 'দূষণ' 'কমাতে' 'প্রযুক্তির' 'মাধ্যমে'
 'কৃত্রিম' 'মেঘ' 'তৈরি' 'করে' 'বৃষ্টিপাত' 'ঘটিয়েছিল' 'চিন' '।']",['O' 'B-NAM' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'B-NAM' 'O'],250,"[     101 13664264  2134528 13664264  2657536 13664520  6455616 13664360
  7642112 13664520  6459904  2101760 13664520  2097472 13664264  7378944
 13664392  2130240 13664264  2137088 13665128  3147776 13664352  6461440
 13664352  2097472 13664352  6459904 13664392  2104320 13664264  2101760
  7378944 13664352  2660352 13665128  2097472  2104320 13664520  7378944
  6459904 13664392  2153472  2660352 13664352  6459904 13664264  2097472
  7374848 13664520  2104320  7378944 13664520  6459904  6459904 13680648
  2146624 13664352  2104320 13664360  5275904  7378944 13664520  2097472
 13664352  7378944 13664264  2134528  7374848 13664520  3147776  2103296
 13664520  2101760 13664392  2104320  2146624 13664352  2103296 13664520
  5275656 13664264  2641152 13664520  7642112  2624768 13664520  6462464
      102]","[nan  0.  1.  1.  1.  1.  1.  2.  2.  2.  2.  2.  2.  2.  2.  2.  3.  3.
  3.  4.  4.  4.  4.  4.  4.  5.  5.  5.  5.  5.  5.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  7.  7.  7.  7.  7.  7.  7.  8.  8.  8.  8.  8.  8.  8.
  9.  9.  9.  9. 10. 10. 10. 10. 10. 11. 11. 11. 11. 12. 12. 12. 12. 12.
 12. 12. 12. 12. 13. 13. 13. 13. 13. 13. 13. 13. 13. 14. 14. 14. nan]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[-100    0   11   11   11   11   11    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0   11   11   11 -100]"
"['এই' 'পরিস্থিতিতে' 'দূষণ-দানবকে' 'বোতলবন্দি' 'করতে' 'দিল্লি' 'সরকার' 'কী'
 'সিদ্ধান্ত' 'নেই' ',' 'এখন' 'সেটাই' 'দেখার' '।']",['O' 'O' 'O' 'O' 'O' 'B-NOM' 'I-NOM' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'],251,"[     101 13664264 13664520  2101760 13664352  7378944 13664520  3152896
  2120704 13664520  2104320 13664520  2104320 13664264  2137088 13665128
  3147776 13664352  6461440 13664352  2137088 13664392  6462464 13664352
  2134528 13664352  2097472 13664264  2134528 13664360  2104320 13664352
  7642112 13664352  2134528 13664352  6462464  2137088 13664520  2097472
 13664352  7378944 13664352  2104320 13664264  2137088 13664520  7642112
  7642112 13664520  3152896 13664352  7378944 13664352  2097472 13664392
  7378944  2097472 13664520  3152896 13664520  2137088  2153472 13664392
  6462464  2104320 13664352  6462464 13664264 13664520 13664264  2113856
 13664352  6462464 13664352  3152896 13664264  2103296 13664392 13664520
  2137088 13664264  2113856 13664392  7378944      102]","[nan  0.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  2.  2.  2.  2.
  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  3.  3.  3.  3.  3.  3.  3.  3.
  3.  3.  3.  4.  4.  4.  4.  4.  4.  5.  5.  5.  5.  5.  6.  6.  6.  6.
  6.  6.  6.  7.  7.  8.  8.  8.  8.  8.  8.  8.  8.  9.  9.  9. 11. 11.
 11. 11. 11. 12. 12. 12. 12. 12. 13. 13. 13. 13. 13. nan]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1]","[-100    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0   13   13   13   13   13   14   14   14   14   14   14
   14    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0 -100]"
"['সোমবার' 'দুপুরে' 'যুক্তরাষ্ট্রের' 'ওকলাহামা' 'অঙ্গরাজ্যের' 'ওকলাহামা'
 'সিটিতে' 'এক' 'শক্তিশালী' 'টর্নেডো' 'আঘাত' 'হানে' '।']",['O' 'O' 'B-NAM' 'B-NAM' 'O' 'B-NAM' 'I-NAM' 'O' 'O' 'O' 'O' 'O' 'O'],252,"[     101  3152896 13664360  6459904  2134528 13664392  7378944  2137088
 13665128  2101760 13665128  7378944 13664264  2660352 13665128  2097472
  2104320 13664352  7378944 13664392  3147776  2103296  7378944 13664264
  7378944 13664360  2097472  7642112 13664392  7340032 13664392  6459904
 13664392 13664360  6455616  2130240 13664352  7378944 13664392  2657536
  2660352 13664264  7378944 13664360  2097472  7642112 13664392  7340032
 13664392  6459904 13664392  3152896 13664520  2103296 13664520  2104320
 13664264 13664264  2097472  3673344 13664352  2097472  2104320 13664520
  3673344 13664392  7642112 13664520  2103296 13664352  7378944  6462464
 13664264  2136064 13664360 13680776  2146624 13664392  2104320  7340032
 13664392  6462464 13664264      102]","[nan  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.  1.  2.  2.  2.  2.  2.
  2.  2.  2.  2.  2.  2.  2.  3.  3.  3.  3.  3.  3.  3.  3.  4.  4.  4.
  4.  4.  4.  4.  4.  4.  4.  5.  5.  5.  5.  5.  5.  5.  5.  6.  6.  6.
  6.  6.  6.  7.  7.  8.  8.  8.  8.  8.  8.  8.  8.  8.  9.  9.  9.  9.
  9.  9.  9. 10. 10. 10. 10. 11. 11. 11. 11. nan]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1]","[-100    0    0    0    0    0    0    0    0    0    0    0    0   11
   11   11   11   11   11   11   11   11   11   11   11   11   11   11
   11   11   11   11   11    0    0    0    0    0    0    0    0    0
    0   11   11   11   11   11   11   11   11   12   12   12   12   12
   12    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0 -100]"
['ওকলাহামা' 'সিটিতে' 'কমপক্ষে' '৫১' 'জন' 'নিহত' 'হয়েছে' '।'],['B-NAM' 'I-NAM' 'B-NOM' 'I-NOM' 'I-NOM' 'O' 'O' 'O'],253,"[     101 13664360  2097472  7642112 13664392  7340032 13664392  6459904
 13664392  3152896 13664520  2103296 13664520  2104320 13664264  2097472
 13664352  6459904 13664352  2101760 13664352  2097472  3147776 13664264
  2657536 13664352  6462464 13664352  6462464 13664520  7340032 13664352
  2104320 13664352  7340032  5275656 13664264  2641152 13664264      102]","[nan  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.  1.  2.  2.  2.
  2.  2.  2.  2.  2.  2.  4.  4.  4.  4.  5.  5.  5.  5.  5.  5.  6.  6.
  6.  6.  6. nan]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1]","[-100   11   11   11   11   11   11   11   11   12   12   12   12   12
   12   13   13   13   13   13   13   13   13   13   14   14   14   14
    0    0    0    0    0    0    0    0    0    0    0 -100]"
['এছাড়া' 'আহত' 'হয়েছে' 'আরো' 'বহু' 'মানুষ' '।'],['O' 'O' 'O' 'B-NOM' 'I-NOM' 'I-NOM' 'O'],254,"[     101 13664264  2641152 13664392  7374848 13664392 13664392  7340032
 13664352  2104320 13664352  7340032  5275656 13664264  2641152 13664264
 13664392  7378944 13664360  2134528 13664352  7340032 13665128  6459904
 13664392  6462464 13665128  3147776      102]","[nan  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.  2.  2.  2.  2.  2.  3.  3.
  3.  4.  4.  4.  4.  5.  5.  5.  5.  5. nan]",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],"[-100    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0   13   13   13   14   14   14   14   14   14   14   14   14
 -100]"
"['শহর' 'কর্তৃপক্ষ' 'মৃতের' 'সংখ্যা' 'আরো' 'বাড়তে' 'বলে' 'এমনটা' 'জানিয়েছে'
 '।']",['B-NOM' 'I-NOM' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'],255,"[     101  3673344 13664352  7340032 13664352  7378944 13664352  2097472
 13664352  7378944  2104320  7374848 13664520  2101760 13664352  2097472
  3147776 13664352  6459904  7374848 13664520  2104320 13664264  7378944
  3152896 13664352  6455616  2113856  2660352 13664392 13664392  7378944
 13664360  2134528 13664392  7374848  2104320 13664264  2134528 13664352
  7642112 13664264 13664264  6459904 13664352  6462464 13664352  2103296
 13664392  2657536 13664392  6462464 13664520  5275656 13664264  2641152
 13664264      102]","[nan  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
  2.  2.  2.  2.  2.  2.  3.  3.  3.  3.  3.  3.  4.  4.  4.  5.  5.  5.
  5.  5.  6.  6.  6.  6.  7.  7.  7.  7.  7.  7.  7.  8.  8.  8.  8.  8.
  8.  8.  8. nan]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[-100   13   13   13   13   13   13   14   14   14   14   14   14   14
   14   14   14   14    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0 -100]"
"['প্রায়' 'দুই' 'মাইল' 'প্রসস্ত' 'এই' 'শক্তিশালী' 'টর্নেডো' '৪৫' 'মিনিট'
 'ব্যাপী' 'ঘন্টায়' '৩২০' 'কিলোমিটার' 'বেগে' 'ভয়াবহ' 'ধ্বংসযজ্ঞ' 'চালায়'
 '।']",['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'],256,"[     101  2101760  7378944 13664392  5275656  2137088 13665128 13664520
  6459904 13664392 13664520  7642112  2101760  7378944 13664352  3152896
 13664352  3152896  2104320 13664352 13664264 13664520  3673344 13664352
  2097472  2104320 13664520  3673344 13664392  7642112 13664520  2103296
 13664352  7378944  6462464 13664264  2136064 13664360  6459904 13664520
  6462464 13664520  2103296  2134528  2660352 13664392  2101760 13664520
  2146624 13664352  6462464  2103296 13664392  5275656  2097472 13664520
  7642112 13664360  6459904 13664520  2103296 13664392  7378944  2134528
 13664264  2130240 13664264  2150912  5275656 13664392  2134528 13664352
  7340032 13664352  2153472  2134528 13664352  6455616  3152896 13664352
  2660352 13664352  2657536  6461440 13664352  2624768 13664392  7642112
 13664392  5275656      102]","[nan  0.  0.  0.  0.  1.  1.  1.  2.  2.  2.  2.  3.  3.  3.  3.  3.  3.
  3.  3.  4.  4.  5.  5.  5.  5.  5.  5.  5.  5.  5.  6.  6.  6.  6.  6.
  6.  6.  8.  8.  8.  8.  8.  9.  9.  9.  9.  9. 10. 10. 10. 10. 10. 10.
 12. 12. 12. 12. 12. 12. 12. 12. 12. 13. 13. 13. 13. 14. 14. 14. 14. 14.
 14. 14. 15. 15. 15. 15. 15. 15. 15. 15. 15. 15. 15. 16. 16. 16. 16. 16.
 nan]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[-100    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0 -100]"
"['টর্নেডোর' 'ধাক্কায়' 'উড়ে' 'যায়' 'ঘর-বাড়ি' 'থেকে' 'শুরু' 'করে' 'বড়'
 'গাড়িও' '।']",['O' 'O' 'O' 'O' 'B-NOM' 'O' 'O' 'O' 'O' 'O' 'O'],257,"[     101  2103296 13664352  7378944  6462464 13664264  2136064 13664360
  7378944  2153472 13664392  2097472  2097472 13664392  5275656 13665128
  7374848 13664264  2660352 13664392  5275656  2146624 13664352  7378944
 13664352  2134528 13664392  7374848 13664520  2120704 13664264  2097472
 13664264  3673344 13665128  7378944 13665128  2097472 13664352  7378944
 13664264  2134528 13664352  7374848 13664352  2130240 13664392  7374848
 13664520 13664360      102]","[nan  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.  1.  2.  2.  2.
  3.  3.  3.  4.  4.  4.  4.  4.  4.  4.  4.  5.  5.  5.  5.  6.  6.  6.
  6.  7.  7.  7.  7.  8.  8.  8.  8.  9.  9.  9.  9.  9. nan]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[-100    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0   13   13   13   13   13   13   13
   13    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0 -100]"
"['উপড়ে' 'যায়' 'গাছপালা।ধারণা' 'করা' 'হচ্ছে' 'ধ্বংসস্তুপের' 'মধ্যে' 'অনেকে'
 'আটকা' 'পড়েছে' '।']",['O' 'O' 'B-NOM' 'O' 'O' 'O' 'O' 'B-NOM' 'O' 'O' 'O'],258,"[     101 13665128  2101760  7374848 13664264  2660352 13664392  5275656
  2130240 13664392  2641152  2101760 13664392  7642112 13664392  2153472
 13664392  7378944  6461440 13664392  2097472 13664352  7378944 13664392
  7340032 13664352  2624768  2641152 13664264  2153472  2134528 13664352
  6455616  3152896 13664352  3152896  2104320 13665128  2101760 13664264
  7378944  6459904 13664352  2153472  2660352 13664264 13664360  6462464
 13664264  2097472 13664264 13664392  2103296  2097472 13664392  2101760
 13664352  7374848 13664264  2641152 13664264      102]","[nan  0.  0.  0.  0.  1.  1.  1.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.
  2.  2.  3.  3.  3.  3.  4.  4.  4.  4.  4.  5.  5.  5.  5.  5.  5.  5.
  5.  5.  5.  5.  5.  6.  6.  6.  6.  6.  7.  7.  7.  7.  7.  8.  8.  8.
  8.  9.  9.  9.  9.  9.  9. nan]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[-100    0    0    0    0    0    0    0   13   13   13   13   13   13
   13   13   13   13   13   13    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0   13   13   13   13   13    0    0    0    0    0
    0    0    0    0    0 -100]"
['একটি' 'স্কুলও' 'টর্নেডোর' 'আঘাতে' 'ধসে' 'পড়েছে' '।'],['B-NOM' 'I-NOM' 'O' 'O' 'O' 'O' 'O'],259,"[     101 13664264  2097472  2103296 13664520  3152896  2097472 13665128
  7642112 13664360  2103296 13664352  7378944  6462464 13664264  2136064
 13664360  7378944 13680776  2146624 13664392  2104320 13664264  2153472
 13664352  3152896 13664264  2101760 13664352  7374848 13664264  2641152
 13664264      102]","[nan  0.  0.  0.  0.  1.  1.  1.  1.  1.  2.  2.  2.  2.  2.  2.  2.  2.
  3.  3.  3.  3.  3.  4.  4.  4.  4.  5.  5.  5.  5.  5.  5. nan]",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],"[-100   13   13   13   13   14   14   14   14   14    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0 -100]"
['এখনো' 'স্কুলটির' 'কয়েকজন' 'শিক্ষক' 'ও' 'শিক্ষার্থী' 'নিখোঁজ' 'রয়েছে' '।'],['B-NOM' 'I-NOM' 'I-NOM' 'I-NOM' 'I-NOM' 'I-NOM' 'O' 'O' 'O'],260,"[     101 13664264  2113856  6462464 13664360  3152896  2097472 13665128
  7642112  2103296 13664520  7378944  2097472  5275656 13664264  2097472
 13664352  2657536 13664352  6462464 13664352  3673344 13664520  2097472
  3147776 13664352  2097472 13664352 13664360  3673344 13664520  2097472
  3147776 13664392  7378944  2120704 13664520  6462464 13664520  2113856
 13664360  2657536 13664352  7378944  5275656 13664264  2641152 13664264
      102]","[nan  0.  0.  0.  0.  1.  1.  1.  1.  1.  1.  1.  2.  2.  2.  2.  2.  2.
  2.  2.  2.  3.  3.  3.  3.  3.  3.  3.  4.  5.  5.  5.  5.  5.  5.  5.
  5.  6.  6.  6.  6.  6.  6.  7.  7.  7.  7.  7. nan]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1]","[-100   13   13   13   13   14   14   14   14   14   14   14   14   14
   14   14   14   14   14   14   14   14   14   14   14   14   14   14
   14   14   14   14   14   14   14   14   14    0    0    0    0    0
    0    0    0    0    0    0 -100]"
"['ওকলাহামা' 'শহর' 'কর্তৃপক্ষ' 'জানিয়েছে' ',' 'এরই' 'মধ্যে' 'উদ্ধার' 'কাজ'
 'শুরু' 'হয়েছে' '।']",['B-NOM' 'I-NOM' 'I-NOM' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'],261,"[     101 13664360  2097472  7642112 13664392  7340032 13664392  6459904
 13664392  3673344 13664352  7340032 13664352  7378944 13664352  2097472
 13664352  7378944  2104320  7374848 13664520  2101760 13664352  2097472
  3147776 13664352  2657536 13664392  6462464 13664520  5275656 13664264
  2641152 13664264 13664264  7378944 13664520  6459904 13664352  2153472
  2660352 13664264 13665128  2137088  2153472 13664392  7378944  2097472
 13664392  2657536  3673344 13665128  7378944 13665128  7340032  5275656
 13664264  2641152 13664264      102]","[nan  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.  1.  2.  2.  2.
  2.  2.  2.  2.  2.  2.  2.  2.  3.  3.  3.  3.  3.  3.  3.  3.  5.  5.
  5.  6.  6.  6.  6.  6.  7.  7.  7.  7.  7.  8.  8.  8.  9.  9.  9.  9.
 10. 10. 10. 10. 10. nan]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[-100   13   13   13   13   13   13   13   13   14   14   14   14   14
   14   14   14   14   14   14   14   14   14   14   14   14    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0 -100]"
"['রাজ্যের' 'স্বাস্থ্য' 'অধিদপ্তর' 'জানায়' ',' 'টর্নেডোয়' 'আহত' 'প্রায়'
 '৬০জনকে' 'মুর' 'শহরের' 'বিভিন্ন' 'হাসপাতালে' 'ভর্তি' 'করা' 'হয়েছে' '।']","['B-NOM' 'I-NOM' 'I-NOM' 'O' 'O' 'O' 'O' 'B-NOM' 'I-NOM' 'B-NOM' 'I-NOM'
 'I-NOM' 'I-NOM' 'O' 'O' 'O' 'O']",262,"[     101  7378944 13664392  2657536  2660352 13664264  7378944  3152896
  2134528 13664392  3152896  2120704  2660352 13664352 13664360  2153472
 13664520  2137088 13664352  2101760  2104320 13664352  7378944 13664352
  2657536 13664392  6462464 13664392  5275656  2103296 13664352  7378944
  6462464 13664264  2136064 13664360  5275656 13664392  7340032 13664352
  2104320 13664352  2101760  7378944 13664392  5275656  2657536 13664352
  6462464 13664352  2097472 13664264  6459904 13665128  7378944  3673344
 13664352  7340032 13664352  7378944 13664264  7378944  2134528 13664520
  2150912 13664520  6462464  6462464 13664352  7340032 13664392  3152896
  2101760 13664392  2104320 13664392  7642112 13664264  2150912 13664352
  7378944  2104320 13664520  2097472 13664352  7378944 13664392  7340032
  5275656 13664264  2641152 13664264      102]","[nan  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.  1.  1.  2.  2.  2.  2.
  2.  2.  2.  2.  2.  2.  3.  3.  3.  3.  3.  5.  5.  5.  5.  5.  5.  5.
  5.  6.  6.  6.  6.  6.  7.  7.  7.  7.  8.  8.  8.  8.  8.  8.  9.  9.
  9. 10. 10. 10. 10. 10. 10. 10. 11. 11. 11. 11. 11. 11. 11. 12. 12. 12.
 12. 12. 12. 12. 12. 12. 13. 13. 13. 13. 13. 14. 14. 14. 14. 15. 15. 15.
 15. 15. nan]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[-100   13   13   13   13   13   13   14   14   14   14   14   14   14
   14   14   14   14   14   14   14   14   14   14    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   13   13   13   13   14   14   14   14   14   14   13   13   13   14
   14   14   14   14   14   14   14   14   14   14   14   14   14   14
   14   14   14   14   14   14   14   14    0    0    0    0    0    0
    0    0    0    0    0    0    0    0 -100]"
